id,name,category,value,price,status,created_at
10000,Product_0_1,electronics,178.66809869419745,177.41732550983605,active,2024-10-08
10001,Product_1_1,clothing,746.388758461656,184.35604324193997,active,2024-08-20
10002,Product_2_1,home,289.85432959916665,279.2459945773723,inactive,2024-07-04
10003,Product_3_1,electronics,901.3367247511854,451.12054306315554,inactive,2024-09-27
10004,Product_4_1,sports,115.94121756897555,174.00408499238378,archived,2024-08-06
10005,Product_5_1,books,467.66383744102217,262.83701372733196,archived,2024-08-11
10006,Product_6_1,electronics,894.3312825731741,84.56334995913437,inactive,2024-10-21
10007,Product_7_1,clothing,930.251625294394,87.09399932155581,pending,2024-07-05
10008,Product_8_1,clothing,455.7135979777001,108.42546260806853,archived,2024-12-24
10009,Product_9_1,electronics,542.7776980705215,88.99498695896621,active,2024-10-18
10010,Product_10_1,sports,583.2904707227024,151.6299160310642,inactive,2024-06-12
10011,Product_11_1,home,759.1474965048964,375.19858998836725,active,2024-04-24
10012,Product_12_1,home,844.4719560021327,285.46948873208447,active,2024-03-09
10013,Product_13_1,home,280.04453668769787,482.4546843561355,archived,2024-09-16
10014,Product_14_1,books,38.382265750754264,44.32032656026627,pending,2024-10-04
10015,Product_15_1,clothing,899.9372695760774,46.38556269476458,pending,2024-12-02
10016,Product_16_1,home,24.686180010860742,196.75725889636604,pending,2024-11-11
10017,Product_17_1,sports,23.039262821441447,93.48106713642795,archived,2024-11-05
10018,Product_18_1,electronics,768.060509519918,240.0535165264514,active,2024-08-12
10019,Product_19_1,clothing,831.1795067110708,65.96379014223467,active,2024-10-20
10020,Product_20_1,home,572.9542840613423,107.71246821963736,pending,2024-09-19
10021,Product_21_1,home,875.0772397455627,429.93548979619686,inactive,2024-10-03
10022,Product_22_1,clothing,113.2749568757193,226.97824745781566,pending,2024-01-16
10023,Product_23_1,clothing,550.3419435508038,453.4474788930471,pending,2024-05-07
10024,Product_24_1,electronics,263.4797082503243,35.34153429447973,pending,2024-03-20
10025,Product_25_1,electronics,760.5991251465059,24.76774776454061,archived,2024-02-06
10026,Product_26_1,books,841.0752772501834,420.81517216210926,pending,2024-02-03
10027,Product_27_1,sports,688.5305529794507,259.86083452202934,active,2024-04-01
10028,Product_28_1,clothing,80.56592805731964,259.72572880385985,pending,2024-11-22
10029,Product_29_1,books,900.4785248451012,198.6533299106916,inactive,2024-08-14
10030,Product_30_1,home,912.4106727706389,288.3813728537469,archived,2024-02-03
10031,Product_31_1,books,463.88423191403535,151.09636081223758,archived,2024-07-15
10032,Product_32_1,books,188.4360911603549,409.6884693401708,archived,2024-01-24
10033,Product_33_1,sports,910.4507632442973,25.266949433008175,active,2024-08-17
10034,Product_34_1,sports,80.96409257481513,368.3904998880427,archived,2024-09-24
10035,Product_35_1,electronics,890.7824220758849,407.00180961854534,inactive,2024-03-25
10036,Product_36_1,books,978.0905908075667,486.3999648960589,archived,2024-02-03
10037,Product_37_1,books,229.57606241622184,395.61078933622304,inactive,2024-04-20
10038,Product_38_1,sports,962.7850508198874,483.437354229701,active,2024-06-08
10039,Product_39_1,books,518.2494538925025,455.8282228405847,active,2024-01-18
10040,Product_40_1,books,765.1494289625966,272.75978199038707,active,2024-01-16
10041,Product_41_1,books,426.1217992750335,30.384672901026757,active,2024-05-27
10042,Product_42_1,books,47.01557872680591,363.0924631039727,inactive,2024-04-18
10043,Product_43_1,sports,291.503085436678,236.90649607425243,active,2024-06-01
10044,Product_44_1,clothing,725.5466108483279,357.5799272606644,archived,2024-08-21
10045,Product_45_1,home,467.89784744568993,334.21894623631226,archived,2024-09-25
10046,Product_46_1,home,969.0838289284935,311.3497282613826,pending,2024-08-04
10047,Product_47_1,home,430.0993314953965,423.51521095147183,active,2024-12-04
10048,Product_48_1,clothing,99.45709731684657,436.6798123472912,active,2024-01-12
10049,Product_49_1,clothing,332.1134329223712,240.8197984427607,active,2024-05-18
10050,Product_50_1,clothing,551.7148609442113,178.9341652095192,inactive,2024-09-19
10051,Product_51_1,sports,406.77572643393967,10.650264701634974,pending,2024-01-03
10052,Product_52_1,home,438.7335548272961,163.3781874673864,pending,2024-08-19
10053,Product_53_1,clothing,486.62062589119995,258.8345755764338,inactive,2024-03-01
10054,Product_54_1,sports,198.4938191120361,67.99295468191315,pending,2024-06-03
10055,Product_55_1,books,259.54627725640603,135.7091827554799,active,2024-05-20
10056,Product_56_1,sports,436.86093923590624,49.46245320829412,pending,2024-11-19
10057,Product_57_1,sports,239.17722916322586,134.25742947803627,archived,2024-09-06
10058,Product_58_1,clothing,204.3168159270996,94.94856636322716,archived,2024-02-07
10059,Product_59_1,books,186.54725264633743,277.30826312202737,archived,2024-07-24
10060,Product_60_1,electronics,764.2472657824325,15.35611463699492,pending,2024-11-11
10061,Product_61_1,electronics,886.1845823015618,394.52207775063914,active,2024-05-08
10062,Product_62_1,electronics,19.456326524532358,333.15776619490765,archived,2024-04-21
10063,Product_63_1,books,410.70123078684486,488.63347543468717,pending,2024-06-22
10064,Product_64_1,clothing,461.6697797991027,150.76925851391366,archived,2024-04-26
10065,Product_65_1,electronics,425.44060955130556,59.41923989272717,inactive,2024-05-15
10066,Product_66_1,home,152.96563915664888,142.93696494543082,inactive,2024-10-16
10067,Product_67_1,clothing,541.2766489533544,192.05768713574614,inactive,2024-01-26
10068,Product_68_1,sports,116.83776579398204,257.11836777320843,inactive,2024-06-25
10069,Product_69_1,sports,153.68401423059223,339.5593165363608,active,2024-03-02
10070,Product_70_1,electronics,565.8618669045865,319.268062042142,inactive,2024-09-28
10071,Product_71_1,sports,751.260182759863,489.5452630761592,inactive,2024-12-21
10072,Product_72_1,sports,383.2360462690149,286.79936719406777,pending,2024-12-16
10073,Product_73_1,sports,838.6998630327519,235.0557605631336,pending,2024-04-02
10074,Product_74_1,home,86.5529167380657,473.83913992526163,active,2024-01-04
10075,Product_75_1,home,63.05231501622813,20.431974425626525,active,2024-12-19
10076,Product_76_1,electronics,581.2747404444951,256.8957699577643,pending,2024-05-13
10077,Product_77_1,sports,665.1299018400697,42.40675331022931,inactive,2024-10-27
10078,Product_78_1,clothing,670.2225991186331,79.04920710595843,inactive,2024-07-24
10079,Product_79_1,sports,502.53904551086526,49.99603006475645,inactive,2024-01-14
10080,Product_80_1,home,818.0330618024277,424.1325635657531,active,2024-03-25
10081,Product_81_1,books,538.7145755460467,345.36256780696766,pending,2024-05-28
10082,Product_82_1,sports,483.8011675641985,246.64137340958678,active,2024-07-19
10083,Product_83_1,home,898.9323915164031,418.87358498249097,active,2024-09-18
10084,Product_84_1,sports,865.2079233982747,454.0285965661246,inactive,2024-07-18
10085,Product_85_1,electronics,576.3741219833478,76.29778731056822,active,2024-11-18
10086,Product_86_1,sports,243.495039925481,339.80002270640335,inactive,2024-01-15
10087,Product_87_1,electronics,79.44495992996917,326.64258280968005,active,2024-10-17
10088,Product_88_1,clothing,637.414400617049,322.69854386224455,pending,2024-01-23
10089,Product_89_1,clothing,208.25355458285065,437.63025046630094,pending,2024-02-08
10090,Product_90_1,clothing,722.3322799766933,41.20341534183613,inactive,2024-06-12
10091,Product_91_1,electronics,898.7643769505644,261.7711496817206,pending,2024-06-16
10092,Product_92_1,electronics,999.2104722282319,226.36725040076726,pending,2024-01-06
10093,Product_93_1,home,60.31881727531592,379.2803543203969,archived,2024-03-08
10094,Product_94_1,sports,835.7049320323649,231.15889921011131,archived,2024-12-23
