id,name,category,value,price,status,created_at
40000,Product_0_4,home,760.9712721031303,334.76110632593304,inactive,2024-01-12
40001,Product_1_4,electronics,623.0881332293033,108.04388737276462,archived,2024-05-23
40002,Product_2_4,electronics,400.30270151117685,187.7057838481151,pending,2024-02-25
40003,Product_3_4,clothing,345.95660990088174,78.2766191370556,active,2024-09-07
40004,Product_4_4,electronics,389.45781402380044,291.00991894432366,inactive,2024-08-17
40005,Product_5_4,books,513.5902769972629,38.79526655088631,active,2024-02-24
40006,Product_6_4,books,283.8646429096144,456.54965931792606,inactive,2024-12-09
40007,Product_7_4,home,629.9013304884571,336.21489181814104,inactive,2024-02-18
40008,Product_8_4,electronics,346.94549229639034,68.844883482249,active,2024-12-11
40009,Product_9_4,sports,161.06522806054707,414.60989161568193,archived,2024-01-17
40010,Product_10_4,clothing,755.0628134730879,363.0074538589401,pending,2024-02-09
40011,Product_11_4,books,431.6442166173934,232.97815523595239,active,2024-04-25
40012,Product_12_4,books,351.7768784437928,128.04433622804422,pending,2024-01-13
40013,Product_13_4,clothing,852.7698879404082,19.699147964094777,active,2024-12-28
40014,Product_14_4,electronics,341.1229883671646,276.48558571811276,pending,2024-11-28
40015,Product_15_4,books,321.2937783926637,340.59158251038156,active,2024-01-18
40016,Product_16_4,sports,231.79781092919652,121.16648378620135,pending,2024-02-11
40017,Product_17_4,home,675.4380455206164,86.31482429421528,active,2024-08-17
40018,Product_18_4,books,471.5953891808184,251.10175713480405,pending,2024-07-14
40019,Product_19_4,clothing,785.4583166403008,338.62922426532396,inactive,2024-11-18
40020,Product_20_4,sports,632.4243425272417,333.53709770233195,active,2024-05-03
40021,Product_21_4,electronics,590.7561630608454,146.22969197991836,pending,2024-02-09
40022,Product_22_4,clothing,260.17847845395823,167.4220899803688,active,2024-09-27
40023,Product_23_4,home,516.146090988214,124.37895320383453,pending,2024-08-11
40024,Product_24_4,home,792.2178671365278,271.14925706034904,pending,2024-01-07
40025,Product_25_4,clothing,666.7200599916346,478.11194585922823,archived,2024-09-16
40026,Product_26_4,clothing,172.65350880541402,465.41224590117804,archived,2024-12-19
40027,Product_27_4,home,960.9217169324488,353.99279992081347,archived,2024-09-28
40028,Product_28_4,home,653.0890012371143,51.734290632354934,pending,2024-06-23
40029,Product_29_4,books,35.41227454428948,243.88168937209036,active,2024-06-06
40030,Product_30_4,sports,290.74410673081496,228.47217612569884,pending,2024-06-16
40031,Product_31_4,electronics,906.9790072768566,289.4057289091414,pending,2024-09-22
40032,Product_32_4,clothing,27.608050171017297,291.5013050695382,active,2024-03-16
40033,Product_33_4,home,906.4012186208453,176.44424574378027,archived,2024-05-10
40034,Product_34_4,home,712.9748318935075,240.40818359191945,active,2024-12-19
40035,Product_35_4,electronics,382.7607371373181,107.13726083580119,active,2024-10-04
40036,Product_36_4,electronics,648.2494169662708,243.3883882105406,active,2024-08-06
40037,Product_37_4,sports,734.0625560451757,28.82785276458573,inactive,2024-08-07
40038,Product_38_4,home,724.1920154198689,109.99184534967475,active,2024-11-22
40039,Product_39_4,sports,499.9684041214989,108.90683642246371,pending,2024-12-26
40040,Product_40_4,clothing,589.2805437749888,48.64055650212958,inactive,2024-01-19
40041,Product_41_4,clothing,629.3745642378697,219.43444443594552,pending,2024-07-11
40042,Product_42_4,home,71.695536176618,276.76764124440905,inactive,2024-02-11
40043,Product_43_4,clothing,416.1614911680509,306.31153166521955,inactive,2024-08-18
40044,Product_44_4,books,162.09239270638858,430.03613851706615,active,2024-09-10
40045,Product_45_4,home,544.718816263279,281.42980697607777,active,2024-10-20
40046,Product_46_4,electronics,721.140581928919,188.6772416052989,inactive,2024-10-18
40047,Product_47_4,home,123.95092738958537,425.5194751045719,inactive,2024-04-28
40048,Product_48_4,clothing,82.37580289671406,121.79201804258697,active,2024-11-26
40049,Product_49_4,sports,366.3549502439006,169.81511840591892,pending,2024-06-26
40050,Product_50_4,home,68.25369878472544,41.10810572173487,pending,2024-04-23
40051,Product_51_4,clothing,480.2174096320193,294.8391528601878,archived,2024-06-25
40052,Product_52_4,electronics,764.7462260975827,379.32652740421037,pending,2024-05-06
40053,Product_53_4,electronics,822.3753193047748,74.47539916454264,active,2024-02-02
40054,Product_54_4,clothing,195.87720507240277,179.4918310717642,inactive,2024-09-20
40055,Product_55_4,books,271.65012320124373,419.32181314416283,archived,2024-02-15
40056,Product_56_4,books,970.9832020377243,436.17157253537454,inactive,2024-07-13
40057,Product_57_4,electronics,758.3576226692455,27.964324160900553,pending,2024-09-18
