id,name,category,value,price,status,created_at
20000,Product_0_2,electronics,913.0446244575044,496.0992437364423,active,2024-12-23
20001,Product_1_2,sports,949.0088636556836,255.9524074784068,active,2024-11-05
20002,Product_2_2,home,95.5086909925698,189.5299774119781,archived,2024-04-17
20003,Product_3_2,sports,262.03563092766973,107.89795347705672,pending,2024-09-15
20004,Product_4_2,home,40.47898088602478,220.28219475007734,active,2024-06-09
20005,Product_5_2,electronics,620.0960811987915,37.03518351916374,active,2024-10-24
20006,Product_6_2,clothing,77.43275396266924,406.6750659137355,archived,2024-10-27
20007,Product_7_2,clothing,143.42411965326176,367.4234880201772,active,2024-08-20
20008,Product_8_2,home,858.5914266520522,208.47372437331975,pending,2024-01-23
20009,Product_9_2,home,183.46947791906308,285.8858259277933,archived,2024-12-16
20010,Product_10_2,electronics,757.4365535735902,217.07184466291005,archived,2024-09-06
20011,Product_11_2,books,446.3967812103856,214.1013588400998,active,2024-01-13
20012,Product_12_2,clothing,756.5442548513882,183.84979979421772,archived,2024-01-02
20013,Product_13_2,clothing,295.73519249408065,155.83610101653443,archived,2024-02-02
20014,Product_14_2,home,327.4004857095142,306.4577561863703,pending,2024-09-24
20015,Product_15_2,home,784.8410044981941,393.8242955507204,archived,2024-01-04
20016,Product_16_2,clothing,332.32424102894,489.8704169976118,inactive,2024-04-18
20017,Product_17_2,electronics,230.1642755222673,379.55254830651035,active,2024-04-28
20018,Product_18_2,electronics,917.565739694112,158.98482410070562,pending,2024-11-17
20019,Product_19_2,electronics,16.172702163800935,456.78196708218,pending,2024-11-27
20020,Product_20_2,sports,814.0998995284907,489.21941852703316,active,2024-03-08
20021,Product_21_2,clothing,861.2455941492063,175.19388039839535,pending,2024-06-23
20022,Product_22_2,books,181.99235924219798,124.25998608457647,archived,2024-10-23
20023,Product_23_2,electronics,816.7183397919242,50.32675529240035,active,2024-07-11
20024,Product_24_2,electronics,77.42760608316598,271.7385657551262,active,2024-03-07
20025,Product_25_2,clothing,231.41963414726928,396.0743530855886,active,2024-01-21
20026,Product_26_2,electronics,964.8287167189696,14.402196700578163,active,2024-08-12
20027,Product_27_2,clothing,799.796010891811,125.40016693823732,active,2024-09-18
20028,Product_28_2,books,848.421082436478,402.1305228775748,archived,2024-12-27
20029,Product_29_2,clothing,375.0924862328011,484.5214340866774,pending,2024-04-28
20030,Product_30_2,books,667.9736157565659,470.11785193282236,inactive,2024-12-27
20031,Product_31_2,books,138.47493529848848,279.22395476978375,pending,2024-07-20
20032,Product_32_2,clothing,506.8461722122155,358.76215485541087,pending,2024-07-19
20033,Product_33_2,electronics,995.4557438042314,48.111081515207594,active,2024-01-12
20034,Product_34_2,clothing,755.3431963050646,335.7592165623279,inactive,2024-11-18
20035,Product_35_2,home,453.98636358759813,144.8924900302435,inactive,2024-01-17
20036,Product_36_2,clothing,16.42349383710608,50.46117702156724,pending,2024-09-16
20037,Product_37_2,clothing,215.78133470968984,363.3879357308906,inactive,2024-06-06
20038,Product_38_2,sports,514.5602929017585,111.27103777412198,inactive,2024-07-12
20039,Product_39_2,electronics,337.0777181797594,416.4167135184141,inactive,2024-02-11
20040,Product_40_2,sports,441.43856295757837,17.76764549077765,pending,2024-01-28
